t,mu,totalMu,totalDamage,
51.72,0,269.8499999999999,0.6663426328582764,
51.74,0,269.8499999999999,0.6663426328582764,
51.76,0,269.8499999999999,0.6663426328582764,
51.78,0,269.8499999999999,0.6663426328582764,
51.8,0,269.8499999999999,0.6663426328582764,
51.82,0,269.8499999999999,0.6663426328582764,
51.84,0,269.8499999999999,0.6663426328582764,
51.86,0,269.8499999999999,0.6663426328582764,
51.88,0,269.8499999999999,0.6663426328582764,
51.9,0,269.8499999999999,0.6663426328582764,
51.92,0,269.8499999999999,0.6663426328582764,
51.94,0,269.8499999999999,0.6663426328582764,
51.96,0,269.8499999999999,0.6663426328582764,
51.98,0,269.8499999999999,0.6663426328582764,
52,0,269.8499999999999,0.6663426328582764,
52.02,0,269.8499999999999,0.6663426328582764,
52.04,0,269.8499999999999,0.6663426328582764,
52.06,0,269.8499999999999,0.6663426328582764,
52.08,0,269.8499999999999,0.6663426328582764,
52.1,0,269.8499999999999,0.6663426328582764,
52.12,0,269.8499999999999,0.6663426328582764,
52.14,0,269.8499999999999,0.6663426328582764,
52.16,0,269.8499999999999,0.6663426328582764,
52.18,0,269.8499999999999,0.6663426328582764,
52.2,0,269.8499999999999,0.6663426328582764,
52.22,0,269.8499999999999,0.6663426328582764,
52.24,0,269.8499999999999,0.6663426328582764,
52.26,0,269.8499999999999,0.6663426328582764,
52.28,0,269.8499999999999,0.6663426328582764,
52.3,0,269.8499999999999,0.6663426328582764,
52.32,0,269.8499999999999,0.6663426328582764,
52.34,0,269.8499999999999,0.6663426328582764,
52.36,0,269.8499999999999,0.6663426328582764,
52.38,0,269.8499999999999,0.6663426328582764,
52.4,0,269.8499999999999,0.6663426328582764,
52.42,0,269.8499999999999,0.6663426328582764,
52.44,0,269.8499999999999,0.6663426328582764,
52.46,0,269.8499999999999,0.6663426328582764,
52.48,0,269.8499999999999,0.6663426328582764,
52.5,0,269.8499999999999,0.6663426328582764,
52.52,0,269.8499999999999,0.6663426328582764,
52.54,0,269.8499999999999,0.6663426328582764,
52.56,0,269.8499999999999,0.6663426328582764,
52.58,0,269.8499999999999,0.6663426328582764,
52.6,0,269.8499999999999,0.6663426328582764,
52.62,0,269.8499999999999,0.6663426328582764,
52.64,0,269.8499999999999,0.6663426328582764,
52.66,0,269.8499999999999,0.6663426328582764,
52.68,0,269.8499999999999,0.6663426328582764,
52.7,0,269.8499999999999,0.6663426328582764,
52.72,0,269.8499999999999,0.6663426328582764,
52.74,0,269.8499999999999,0.6663426328582764,
52.76,0,269.8499999999999,0.6663426328582764,
52.78,0,269.8499999999999,0.6663426328582764,
52.8,0,269.8499999999999,0.6663426328582764,
52.82,0,269.8499999999999,0.6663426328582764,
52.84,0,269.8499999999999,0.6663426328582764,
52.86,0,269.8499999999999,0.6663426328582764,
52.88,0,269.8499999999999,0.6663426328582764,
52.9,0,269.8499999999999,0.6663426328582764,
52.92,0,269.8499999999999,0.6663426328582764,
52.94,0,269.8499999999999,0.6663426328582764,
52.96,0,269.8499999999999,0.6663426328582764,
52.98,0,269.8499999999999,0.6663426328582764,
53,0,269.8499999999999,0.6663426328582764,
53.02,0,269.8499999999999,0.6663426328582764,
53.04,0,269.8499999999999,0.6663426328582764,
53.06,0,269.8499999999999,0.6663426328582764,
53.08,0,269.8499999999999,0.6663426328582764,
53.1,0,269.8499999999999,0.6663426328582764,
53.12,0,269.8499999999999,0.6663426328582764,
53.14,0,269.8499999999999,0.6663426328582764,
53.16,0,269.8499999999999,0.6663426328582764,
53.18,0,269.8499999999999,0.6663426328582764,
53.2,0,269.8499999999999,0.6663426328582764,
53.22,0,269.8499999999999,0.6663426328582764,
53.24,0,269.8499999999999,0.6663426328582764,
53.26,0,269.8499999999999,0.6663426328582764,
53.28,0,269.8499999999999,0.6663426328582764,
53.3,0,269.8499999999999,0.6663426328582764,
53.32,0,269.8499999999999,0.6663426328582764,
53.34,0,269.8499999999999,0.6663426328582764,
53.36,0,269.8499999999999,0.6663426328582764,
53.38,0,269.8499999999999,0.6663426328582764,
53.4,0,269.8499999999999,0.6663426328582764,
53.42,0,269.8499999999999,0.6663426328582764,
53.44,0,269.8499999999999,0.6663426328582764,
53.46,0,269.8499999999999,0.6663426328582764,
53.48,0,269.8499999999999,0.6663426328582764,
53.5,0,269.8499999999999,0.6663426328582764,
53.52,0,269.8499999999999,0.6663426328582764,
53.54,0,269.8499999999999,0.6663426328582764,
53.56,0,269.8499999999999,0.6663426328582764,
53.58,0,269.8499999999999,0.6663426328582764,
53.6,0,269.8499999999999,0.6663426328582764,
53.62,0,269.8499999999999,0.6663426328582764,
53.64,0,269.8499999999999,0.6663426328582764,
53.66,0,269.8499999999999,0.6663426328582764,
53.68,0,269.8499999999999,0.6663426328582764,
53.7,0,269.8499999999999,0.6663426328582764,
53.72,0,269.8499999999999,0.6663426328582764,
53.74,0,269.8499999999999,0.6663426328582764,
53.76,0,269.8499999999999,0.6663426328582764,
53.78,0,269.8499999999999,0.6663426328582764,
53.8,0,269.8499999999999,0.6663426328582764,
53.82,0,269.8499999999999,0.6663426328582764,
53.84,0,269.8499999999999,0.6663426328582764,
53.86,0,269.8499999999999,0.6663426328582764,
53.88,0,269.8499999999999,0.6663426328582764,
53.9,0,269.8499999999999,0.6663426328582764,
53.92,0,269.8499999999999,0.6663426328582764,
53.94,0,269.8499999999999,0.6663426328582764,
53.96,0,269.8499999999999,0.6663426328582764,
53.98,0,269.8499999999999,0.6663426328582764,
54,0,269.8499999999999,0.6663426328582764,
54.02,0,269.8499999999999,0.6663426328582764,
54.04,0,269.8499999999999,0.6663426328582764,
54.06,0,269.8499999999999,0.6663426328582764,
54.08,0,269.8499999999999,0.6663426328582764,
54.1,0,269.8499999999999,0.6663426328582764,
54.12,0,269.8499999999999,0.6663426328582764,
54.14,0,269.8499999999999,0.6663426328582764,
54.16,0,269.8499999999999,0.6663426328582764,
54.18,0,269.8499999999999,0.6663426328582764,
54.2,0,269.8499999999999,0.6663426328582764,
54.22,0,269.8499999999999,0.6663426328582764,
54.24,0,269.8499999999999,0.6663426328582764,
54.26,0,269.8499999999999,0.6663426328582764,
54.28,0,269.8499999999999,0.6663426328582764,
54.3,0,269.8499999999999,0.6663426328582764,
54.32,0,269.8499999999999,0.6663426328582764,
54.34,0,269.8499999999999,0.6663426328582764,
54.36,0,269.8499999999999,0.6663426328582764,
54.38,0,269.8499999999999,0.6663426328582764,
54.4,0,269.8499999999999,0.6663426328582764,
54.42,0,269.8499999999999,0.6663426328582764,
54.44,0,269.8499999999999,0.6663426328582764,
54.46,0,269.8499999999999,0.6663426328582764,
54.48,0,269.8499999999999,0.6663426328582764,
54.5,0,269.8499999999999,0.6663426328582764,
54.52,0,269.8499999999999,0.6663426328582764,
54.54,0,269.8499999999999,0.6663426328582764,
54.56,0,269.8499999999999,0.6663426328582764,
54.58,0,269.8499999999999,0.6663426328582764,
54.6,0,269.8499999999999,0.6663426328582764,
54.62,0,269.8499999999999,0.6663426328582764,
54.64,0,269.8499999999999,0.6663426328582764,
54.66,0,269.8499999999999,0.6663426328582764,
54.68,0,269.8499999999999,0.6663426328582764,
54.7,0,269.8499999999999,0.6663426328582764,
54.72,0,269.8499999999999,0.6663426328582764,
54.74,0,269.8499999999999,0.6663426328582764,
54.76,0,269.8499999999999,0.6663426328582764,
54.78,0,269.8499999999999,0.6663426328582764,
54.8,0,269.8499999999999,0.6663426328582764,
54.82,0,269.8499999999999,0.6663426328582764,
54.84,0,269.8499999999999,0.6663426328582764,
54.86,0,269.8499999999999,0.6663426328582764,
54.88,0,269.8499999999999,0.6663426328582764,
54.9,0,269.8499999999999,0.6663426328582764,
54.92,0,269.8499999999999,0.6663426328582764,
54.94,0,269.8499999999999,0.6663426328582764,
54.96,0,269.8499999999999,0.6663426328582764,
54.98,0,269.8499999999999,0.6663426328582764,
55,0,269.8499999999999,0.6663426328582764,
55.02,0,269.8499999999999,0.6663426328582764,
55.04,0,269.8499999999999,0.6663426328582764,
55.06,0,269.8499999999999,0.6663426328582764,
55.08,0,269.8499999999999,0.6663426328582764,
55.1,0,269.8499999999999,0.6663426328582764,
55.12,0,269.8499999999999,0.6663426328582764,
55.14,0,269.8499999999999,0.6663426328582764,
55.16,0,269.8499999999999,0.6663426328582764,
55.18,0,269.8499999999999,0.6663426328582764,
55.2,0,269.8499999999999,0.6663426328582764,
55.22,0,269.8499999999999,0.6663426328582764,
55.24,0,269.8499999999999,0.6663426328582764,
55.26,0,269.8499999999999,0.6663426328582764,
55.28,0,269.8499999999999,0.6663426328582764,
55.3,0,269.8499999999999,0.6663426328582764,
55.32,0,269.8499999999999,0.6663426328582764,
55.34,0,269.8499999999999,0.6663426328582764,
55.36,0,269.8499999999999,0.6663426328582764,
55.38,0,269.8499999999999,0.6663426328582764,
55.4,0,269.8499999999999,0.6663426328582764,
55.42,0,269.8499999999999,0.6663426328582764,
55.44,0,269.8499999999999,0.6663426328582764,
55.46,0,269.8499999999999,0.6663426328582764,
55.48,0,269.8499999999999,0.6663426328582764,
55.5,0,269.8499999999999,0.6663426328582764,
55.52,0,269.8499999999999,0.6663426328582764,
55.54,0,269.8499999999999,0.6663426328582764,
55.56,0,269.8499999999999,0.6663426328582764,
55.58,0,269.8499999999999,0.6663426328582764,
55.6,0,269.8499999999999,0.6663426328582764,
55.62,0,269.8499999999999,0.6663426328582764,
55.64,0,269.8499999999999,0.6663426328582764,
55.66,0,269.8499999999999,0.6663426328582764,
55.68,0,269.8499999999999,0.6663426328582764,
55.7,0,269.8499999999999,0.6663426328582764,
55.72,0,269.8499999999999,0.6663426328582764,
55.74,0,269.8499999999999,0.6663426328582764,
55.76,0,269.8499999999999,0.6663426328582764,
55.78,0,269.8499999999999,0.6663426328582764,
55.8,0,269.8499999999999,0.6663426328582764,
55.82,0,269.8499999999999,0.6663426328582764,
55.84,0,269.8499999999999,0.6663426328582764,
55.86,0,269.8499999999999,0.6663426328582764,
55.88,0,269.8499999999999,0.6663426328582764,
55.9,0,269.8499999999999,0.6663426328582764,
55.92,0,269.8499999999999,0.6663426328582764,
55.94,0,269.8499999999999,0.6663426328582764,
55.96,0,269.8499999999999,0.6663426328582764,
55.98,0,269.8499999999999,0.6663426328582764,
56,0,269.8499999999999,0.6663426328582764,
56.02,0,269.8499999999999,0.6663426328582764,
56.04,0,269.8499999999999,0.6663426328582764,
56.06,0,269.8499999999999,0.6663426328582764,
56.08,0,269.8499999999999,0.6663426328582764,
56.1,0,269.8499999999999,0.6663426328582764,
56.12,0,269.8499999999999,0.6663426328582764,
56.14,0,269.8499999999999,0.6663426328582764,
56.16,0,269.8499999999999,0.6663426328582764,
56.18,0,269.8499999999999,0.6663426328582764,
56.2,0,269.8499999999999,0.6663426328582764,
56.22,0,269.8499999999999,0.6663426328582764,
56.24,0,269.8499999999999,0.6663426328582764,
56.26,0,269.8499999999999,0.6663426328582764,
56.28,0,269.8499999999999,0.6663426328582764,
56.3,0,269.8499999999999,0.6663426328582764,
56.32,0,269.8499999999999,0.6663426328582764,
56.34,0,269.8499999999999,0.6663426328582764,
56.36,0,269.8499999999999,0.6663426328582764,
56.38,0,269.8499999999999,0.6663426328582764,
56.4,0,269.8499999999999,0.6663426328582764,
56.42,0,269.8499999999999,0.6663426328582764,
56.44,0,269.8499999999999,0.6663426328582764,
56.46,0,269.8499999999999,0.6663426328582764,
56.48,0,269.8499999999999,0.6663426328582764,
56.5,0,269.8499999999999,0.6663426328582764,
56.52,0,269.8499999999999,0.6663426328582764,
56.54,0,269.8499999999999,0.6663426328582764,
56.56,0,269.8499999999999,0.6663426328582764,
56.58,0,269.8499999999999,0.6663426328582764,
56.6,0,269.8499999999999,0.6663426328582764,
56.62,0,269.8499999999999,0.6663426328582764,
56.64,0,269.8499999999999,0.6663426328582764,
56.66,0,269.8499999999999,0.6663426328582764,
56.68,0,269.8499999999999,0.6663426328582764,
56.7,0,269.8499999999999,0.6663426328582764,
56.72,0,269.8499999999999,0.6663426328582764,
56.74,0,269.8499999999999,0.6663426328582764,
56.76,0,269.8499999999999,0.6663426328582764,
56.78,0,269.8499999999999,0.6663426328582764,
56.8,0,269.8499999999999,0.6663426328582764,
56.82,0,269.8499999999999,0.6663426328582764,
56.84,0,269.8499999999999,0.6663426328582764,
56.86,0,269.8499999999999,0.6663426328582764,
56.88,0,269.8499999999999,0.6663426328582764,
56.9,0,269.8499999999999,0.6663426328582764,
56.92,0,269.8499999999999,0.6663426328582764,
56.94,0,269.8499999999999,0.6663426328582764,
56.96,0,269.8499999999999,0.6663426328582764,
56.98,0,269.8499999999999,0.6663426328582764,
57,0,269.8499999999999,0.6663426328582764,
57.02,0,269.8499999999999,0.6663426328582764,
57.04,0,269.8499999999999,0.6663426328582764,
57.06,0,269.8499999999999,0.6663426328582764,
57.08,0,269.8499999999999,0.6663426328582764,
57.1,0,269.8499999999999,0.6663426328582764,
57.12,0,269.8499999999999,0.6663426328582764,
57.14,0,269.8499999999999,0.6663426328582764,
57.16,0,269.8499999999999,0.6663426328582764,
57.18,0,269.8499999999999,0.6663426328582764,
57.2,0,269.8499999999999,0.6663426328582764,
57.22,0,269.8499999999999,0.6663426328582764,
57.24,0,269.8499999999999,0.6663426328582764,
57.26,0,269.8499999999999,0.6663426328582764,
57.28,0,269.8499999999999,0.6663426328582764,
57.3,0,269.8499999999999,0.6663426328582764,
57.32,0,269.8499999999999,0.6663426328582764,
57.34,0,269.8499999999999,0.6663426328582764,
57.36,0,269.8499999999999,0.6663426328582764,
57.38,0,269.8499999999999,0.6663426328582764,
57.4,0,269.8499999999999,0.6663426328582764,
57.42,0,269.8499999999999,0.6663426328582764,
57.44,0,269.8499999999999,0.6663426328582764,
57.46,0,269.8499999999999,0.6663426328582764,
57.48,0,269.8499999999999,0.6663426328582764,
57.5,0,269.8499999999999,0.6663426328582764,
57.52,0,269.8499999999999,0.6663426328582764,
57.54,0,269.8499999999999,0.6663426328582764,
57.56,0,269.8499999999999,0.6663426328582764,
57.58,0,269.8499999999999,0.6663426328582764,
57.6,0,269.8499999999999,0.6663426328582764,
57.62,0,269.8499999999999,0.6663426328582764,
57.64,0,269.8499999999999,0.6663426328582764,
57.66,0,269.8499999999999,0.6663426328582764,
57.68,0,269.8499999999999,0.6663426328582764,
57.7,0,269.8499999999999,0.6663426328582764,
57.72,0,269.8499999999999,0.6663426328582764,
57.74,0,269.8499999999999,0.6663426328582764,
57.76,0,269.8499999999999,0.6663426328582764,
57.78,0,269.8499999999999,0.6663426328582764,
57.8,0,269.8499999999999,0.6663426328582764,
57.82,0,269.8499999999999,0.6663426328582764,
57.84,0,269.8499999999999,0.6663426328582764,
57.86,0,269.8499999999999,0.6663426328582764,
57.88,0,269.8499999999999,0.6663426328582764,
57.9,0,269.8499999999999,0.6663426328582764,
57.92,0,269.8499999999999,0.6663426328582764,
57.94,0,269.8499999999999,0.6663426328582764,
57.96,0,269.8499999999999,0.6663426328582764,
57.98,0,269.8499999999999,0.6663426328582764,
58,0,269.8499999999999,0.6663426328582764,
58.02,0,269.8499999999999,0.6663426328582764,
58.04,0,269.8499999999999,0.6663426328582764,
58.06,0,269.8499999999999,0.6663426328582764,
58.08,0,269.8499999999999,0.6663426328582764,
58.1,0,269.8499999999999,0.6663426328582764,
58.12,0,269.8499999999999,0.6663426328582764,
58.14,0,269.8499999999999,0.6663426328582764,
58.16,0,269.8499999999999,0.6663426328582764,
58.18,0,269.8499999999999,0.6663426328582764,
58.2,0,269.8499999999999,0.6663426328582764,
58.22,0,269.8499999999999,0.6663426328582764,
58.24,0,269.8499999999999,0.6663426328582764,
58.26,0,269.8499999999999,0.6663426328582764,
58.28,0,269.8499999999999,0.6663426328582764,
58.3,0,269.8499999999999,0.6663426328582764,
58.32,0,269.8499999999999,0.6663426328582764,
58.34,0,269.8499999999999,0.6663426328582764,
58.36,0,269.8499999999999,0.6663426328582764,
58.38,0,269.8499999999999,0.6663426328582764,
58.4,0,269.8499999999999,0.6663426328582764,
58.42,0,269.8499999999999,0.6663426328582764,
58.44,0,269.8499999999999,0.6663426328582764,
58.46,0,269.8499999999999,0.6663426328582764,
58.48,0,269.8499999999999,0.6663426328582764,
58.5,0,269.8499999999999,0.6663426328582764,
58.52,0,269.8499999999999,0.6663426328582764,
58.54,0,269.8499999999999,0.6663426328582764,
58.56,0,269.8499999999999,0.6663426328582764,
58.58,0,269.8499999999999,0.6663426328582764,
58.6,0,269.8499999999999,0.6663426328582764,
58.62,0,269.8499999999999,0.6663426328582764,
58.64,0,269.8499999999999,0.6663426328582764,
58.66,0,269.8499999999999,0.6663426328582764,
58.68,0,269.8499999999999,0.6663426328582764,
58.7,0,269.8499999999999,0.6663426328582764,
58.72,0,269.8499999999999,0.6663426328582764,
58.74,0,269.8499999999999,0.6663426328582764,
58.76,0,269.8499999999999,0.6663426328582764,
58.78,0,269.8499999999999,0.6663426328582764,
58.8,0,269.8499999999999,0.6663426328582764,
58.82,0,269.8499999999999,0.6663426328582764,
58.84,0,269.8499999999999,0.6663426328582764,
58.86,0,269.8499999999999,0.6663426328582764,
58.88,0,269.8499999999999,0.6663426328582764,
58.9,0,269.8499999999999,0.6663426328582764,
58.92,0,269.8499999999999,0.6663426328582764,
58.94,0,269.8499999999999,0.6663426328582764,
58.96,0,269.8499999999999,0.6663426328582764,
58.98,0,269.8499999999999,0.6663426328582764,
59,0,269.8499999999999,0.6663426328582764,
59.02,0,269.8499999999999,0.6663426328582764,
59.04,0,269.8499999999999,0.6663426328582764,
59.06,0,269.8499999999999,0.6663426328582764,
59.08,0,269.8499999999999,0.6663426328582764,
59.1,0,269.8499999999999,0.6663426328582764,
59.12,0,269.8499999999999,0.6663426328582764,
59.14,0,269.8499999999999,0.6663426328582764,
59.16,0,269.8499999999999,0.6663426328582764,
59.18,0,269.8499999999999,0.6663426328582764,
59.2,0,269.8499999999999,0.6663426328582764,
59.22,0,269.8499999999999,0.6663426328582764,
59.24,0,269.8499999999999,0.6663426328582764,
59.26,0,269.8499999999999,0.6663426328582764,
59.28,0,269.8499999999999,0.6663426328582764,
59.3,0,269.8499999999999,0.6663426328582764,
59.32,0,269.8499999999999,0.6663426328582764,
59.34,0,269.8499999999999,0.6663426328582764,
59.36,0,269.8499999999999,0.6663426328582764,
59.38,0,269.8499999999999,0.6663426328582764,
59.4,0,269.8499999999999,0.6663426328582764,
59.42,0,269.8499999999999,0.6663426328582764,
59.44,0,269.8499999999999,0.6663426328582764,
59.46,0,269.8499999999999,0.6663426328582764,
59.48,0,269.8499999999999,0.6663426328582764,
59.5,0,269.8499999999999,0.6663426328582764,
59.52,0,269.8499999999999,0.6663426328582764,
59.54,0,269.8499999999999,0.6663426328582764,
59.56,0,269.8499999999999,0.6663426328582764,
59.58,0,269.8499999999999,0.6663426328582764,
59.6,0,269.8499999999999,0.6663426328582764,
59.62,0,269.8499999999999,0.6663426328582764,
59.64,0,269.8499999999999,0.6663426328582764,
59.66,0,269.8499999999999,0.6663426328582764,
59.68,0,269.8499999999999,0.6663426328582764,
59.7,0,269.8499999999999,0.6663426328582764,
59.72,0,269.8499999999999,0.6663426328582764,
59.74,0,269.8499999999999,0.6663426328582764,
59.76,0,269.8499999999999,0.6663426328582764,
59.78,0,269.8499999999999,0.6663426328582764,
59.8,0,269.8499999999999,0.6663426328582764,
59.82,0,269.8499999999999,0.6663426328582764,
59.84,0,269.8499999999999,0.6663426328582764,
59.86,0,269.8499999999999,0.6663426328582764,
59.88,0,269.8499999999999,0.6663426328582764,
59.9,0,269.8499999999999,0.6663426328582764,
59.92,0,269.8499999999999,0.6663426328582764,
59.94,0,269.8499999999999,0.6663426328582764,
59.96,0,269.8499999999999,0.6663426328582764,
59.98,0,269.8499999999999,0.6663426328582764,
60,0,269.8499999999999,0.6663426328582764,
60.02,0,269.8499999999999,0.6663426328582764,
